Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Lewisham,2011,Transport,Total,N/A,209.2098261
Merton,2011,Transport,Total,N/A,171.8114948
Newham,2011,Transport,Total,N/A,274.2831665
Redbridge,2011,Transport,Total,N/A,270.2561497
Richmond,2011,Transport,Total,N/A,223.8861092
Southwark,2011,Transport,Total,N/A,213.4308786
Sutton,2011,Transport,Total,N/A,117.8613658
Tower Hamlets,2011,Transport,Total,N/A,211.155489
Waltham Forest,2011,Transport,Total,N/A,194.0899672
Wandsworth,2011,Transport,Total,N/A,273.2371964
Westminster,2011,Transport,Total,N/A,327.1350068
Unapportioned,2011,Transport,Total,N/A,-
London,2011,Transport,Total,N/A,8578.358299
Barking and Dagenham,2011,Total,Total,N/A,716.4796918
Barnet,2011,Total,Total,N/A,1477.064889
Bexley,2011,Total,Total,N/A,977.6154975
Brent,2011,Total,Total,N/A,1115.862183
Bromley,2011,Total,Total,N/A,1225.903921
Camden,2011,Total,Total,N/A,1484.487802
City of London,2011,Total,Total,N/A,1373.561645
Croydon,2011,Total,Total,N/A,1343.113606
Ealing,2011,Total,Total,N/A,1451.874281
Enfield,2011,Total,Total,N/A,1286.206928
Greenwich,2011,Total,Total,N/A,992.8623988
Hackney,2011,Total,Total,N/A,772.8989608
Hammersmith and Fulham,2011,Total,Total,N/A,916.7332539
Haringey,2011,Total,Total,N/A,828.5065392
Harrow,2011,Total,Total,N/A,793.1178683
Havering,2011,Total,Total,N/A,1051.895422
Hillingdon,2011,Total,Total,N/A,2366.563002
Hounslow,2011,Total,Total,N/A,1414.216555
Islington,2011,Total,Total,N/A,982.7932374
Kensington and Chelsea,2011,Total,Total,N/A,1266.753612
Kingston,2011,Total,Total,N/A,670.5178636
Lambeth,2011,Total,Total,N/A,1139.925459
Lewisham,2011,Total,Total,N/A,848.155095
Merton,2011,Total,Total,N/A,791.5395336
Newham,2011,Total,Total,N/A,1374.951027
Redbridge,2011,Total,Total,N/A,910.0433955
Richmond,2011,Total,Total,N/A,834.7252789
Southwark,2011,Total,Total,N/A,1318.263231
Sutton,2011,Total,Total,N/A,699.5032464
Tower Hamlets,2011,Total,Total,N/A,1789.54759
Waltham Forest,2011,Total,Total,N/A,827.5501508
Wandsworth,2011,Total,Total,N/A,1072.797776
Westminster,2011,Total,Total,N/A,2854.747754
Unapportioned,2011,Total,Total,N/A,-
London,2011,Total,Total,N/A,38994.15699
Barking and Dagenham,2010,Domestic,Electricity,2010,149.5826148
Barnet,2010,Domestic,Electricity,2010,341.5083457
Bexley,2010,Domestic,Electricity,2010,211.0928616
Brent,2010,Domestic,Electricity,2010,234.3313957
Bromley,2010,Domestic,Electricity,2010,307.7834642
Camden,2010,Domestic,Electricity,2010,192.5183383
City of London,2010,Domestic,Electricity,2010,13.85617527
Croydon,2010,Domestic,Electricity,2010,322.6542002
Ealing,2010,Domestic,Electricity,2010,264.0626191
Enfield,2010,Domestic,Electricity,2010,276.4277401
Greenwich,2010,Domestic,Electricity,2010,203.8873387
Hackney,2010,Domestic,Electricity,2010,184.0576537
Hammersmith and Fulham,2010,Domestic,Electricity,2010,154.0784885
Haringey,2010,Domestic,Electricity,2010,203.6852736
Harrow,2010,Domestic,Electricity,2010,195.7905571
Havering,2010,Domestic,Electricity,2010,226.3398005
Hillingdon,2010,Domestic,Electricity,2010,232.3654251
Hounslow,2010,Domestic,Electricity,2010,208.7722832
Islington,2010,Domestic,Electricity,2010,171.9753328
Kensington and Chelsea,2010,Domestic,Electricity,2010,202.6699648
Kingston,2010,Domestic,Electricity,2010,148.4732707
Lambeth,2010,Domestic,Electricity,2010,240.0722009
Lewisham,2010,Domestic,Electricity,2010,224.7840578
Merton,2010,Domestic,Electricity,2010,173.0346929
Newham,2010,Domestic,Electricity,2010,202.2692091
Redbridge,2010,Domestic,Electricity,2010,223.2501348
Richmond,2010,Domestic,Electricity,2010,186.5972876
Southwark,2010,Domestic,Electricity,2010,243.078808
Sutton,2010,Domestic,Electricity,2010,181.7877241
Tower Hamlets,2010,Domestic,Electricity,2010,211.1618241
Waltham Forest,2010,Domestic,Electricity,2010,193.6245078
Wandsworth,2010,Domestic,Electricity,2010,269.304517
Westminster,2010,Domestic,Electricity,2010,267.8656964
Unapportioned,2010,Domestic,Electricity,2010,-
London,2010,Domestic,Electricity,2010,7062.743804
Barking and Dagenham,2010,Domestic,Gas,2010,167.8915773
Barnet,2010,Domestic,Gas,2010,485.657769
Bexley,2010,Domestic,Gas,2010,280.7204517
Brent,2010,Domestic,Gas,2010,345.9001263
Bromley,2010,Domestic,Gas,2010,454.0329057
Camden,2010,Domestic,Gas,2010,217.7138685
City of London,2010,Domestic,Gas,2010,7.220146358
Croydon,2010,Domestic,Gas,2010,452.6313607
Ealing,2010,Domestic,Gas,2010,378.5123388
Enfield,2010,Domestic,Gas,2010,350.5517915
Greenwich,2010,Domestic,Gas,2010,258.6715569
Hackney,2010,Domestic,Gas,2010,224.4593122
Hammersmith and Fulham,2010,Domestic,Gas,2010,204.3726782
Haringey,2010,Domestic,Gas,2010,291.7847918
Harrow,2010,Domestic,Gas,2010,312.0750692
Havering,2010,Domestic,Gas,2010,307.0535808
Hillingdon,2010,Domestic,Gas,2010,320.1625445
Hounslow,2010,Domestic,Gas,2010,260.8241024
Islington,2010,Domestic,Gas,2010,210.4539325
Kensington and Chelsea,2010,Domestic,Gas,2010,202.3197842
Kingston,2010,Domestic,Gas,2010,198.4606449
Lambeth,2010,Domestic,Gas,2010,316.5681714
Lewisham,2010,Domestic,Gas,2010,301.4427152
Merton,2010,Domestic,Gas,2010,237.4839108
Newham,2010,Domestic,Gas,2010,247.6930535
Redbridge,2010,Domestic,Gas,2010,322.7973225
Richmond,2010,Domestic,Gas,2010,268.8888389
Southwark,2010,Domestic,Gas,2010,237.726385
Sutton,2010,Domestic,Gas,2010,231.8912063
Tower Hamlets,2010,Domestic,Gas,2010,162.2160458
Waltham Forest,2010,Domestic,Gas,2010,269.9452891
Wandsworth,2010,Domestic,Gas,2010,342.7931844
Westminster,2010,Domestic,Gas,2010,223.4018706
Unapportioned,2010,Domestic,Gas,2010,-
London,2010,Domestic,Gas,2010,9094.318327
Barking and Dagenham,2010,Domestic,Coal,2010,1.816098816
Barnet,2010,Domestic,Coal,2010,1.420434586
Bexley,2010,Domestic,Coal,2010,1.250298967
Brent,2010,Domestic,Coal,2010,0.819024956
Bromley,2010,Domestic,Coal,2010,2.662820268
Camden,2010,Domestic,Coal,2010,0.700325687
City of London,2010,Domestic,Coal,2010,0
Croydon,2010,Domestic,Coal,2010,2.559947568
Ealing,2010,Domestic,Coal,2010,2.239459542
Enfield,2010,Domestic,Coal,2010,2.18406655
Greenwich,2010,Domestic,Coal,2010,1.349215024
Hackney,2010,Domestic,Coal,2010,0.949594152
Hammersmith and Fulham,2010,Domestic,Coal,2010,0.39566423
Haringey,2010,Domestic,Coal,2010,0.973334006
Harrow,2010,Domestic,Coal,2010,0.862548021
Havering,2010,Domestic,Coal,2010,4.289000253
Hillingdon,2010,Domestic,Coal,2010,2.180109907
Hounslow,2010,Domestic,Coal,2010,1.665746408
Islington,2010,Domestic,Coal,2010,0.565799849
Kensington and Chelsea,2010,Domestic,Coal,2010,0.613279557
Kingston,2010,Domestic,Coal,2010,1.198862617
Lambeth,2010,Domestic,Coal,2010,1.004987144
Lewisham,2010,Domestic,Coal,2010,1.507480716
Merton,2010,Domestic,Coal,2010,0.921897656
Newham,2010,Domestic,Coal,2010,1.487697505
Redbridge,2010,Domestic,Coal,2010,1.44417444
Richmond,2010,Domestic,Coal,2010,1.570786993
Southwark,2010,Domestic,Coal,2010,0.79132846
Sutton,2010,Domestic,Coal,2010,2.0297575
Tower Hamlets,2010,Domestic,Coal,2010,0.84276481
Waltham Forest,2010,Domestic,Coal,2010,1.717182758
Wandsworth,2010,Domestic,Coal,2010,0.751762037
Westminster,2010,Domestic,Coal,2010,0.906071087
Unapportioned,2010,Domestic,Coal,2010,-
London,2010,Domestic,Coal,2010,45.67152207
Barking and Dagenham,2010,Domestic,Oil,2010,0.713984192
Barnet,2010,Domestic,Oil,2010,2.507021415
Bexley,2010,Domestic,Oil,2010,1.673501409
Brent,2010,Domestic,Oil,2010,1.48935164
Bromley,2010,Domestic,Oil,2010,4.303289336
Camden,2010,Domestic,Oil,2010,3.347002817
City of London,2010,Domestic,Oil,2010,0.138920001
Croydon,2010,Domestic,Oil,2010,2.549020485
Ealing,2010,Domestic,Oil,2010,1.935187922
Enfield,2010,Domestic,Oil,2010,1.857651178
Greenwich,2010,Domestic,Oil,2010,1.282586987
Hackney,2010,Domestic,Oil,2010,0.995054892
Hammersmith and Fulham,2010,Domestic,Oil,2010,1.201819544
Haringey,2010,Domestic,Oil,2010,0.953055822
Harrow,2010,Domestic,Oil,2010,1.499043733
Havering,2010,Domestic,Oil,2010,2.297026065
Hillingdon,2010,Domestic,Oil,2010,2.649172114
Hounslow,2010,Domestic,Oil,2010,2.041800946
Islington,2010,Domestic,Oil,2010,1.001516287
Kensington and Chelsea,2010,Domestic,Oil,2010,3.285619561
Kingston,2010,Domestic,Oil,2010,0.978901403
Lambeth,2010,Domestic,Oil,2010,1.880266061
Lewisham,2010,Domestic,Oil,2010,1.13720559
Merton,2010,Domestic,Oil,2010,1.263202801
Newham,2010,Domestic,Oil,2010,0.507219539
Redbridge,2010,Domestic,Oil,2010,1.382738616
Richmond,2010,Domestic,Oil,2010,1.986879086
Southwark,2010,Domestic,Oil,2010,2.012724667
Sutton,2010,Domestic,Oil,2010,1.463506058
Tower Hamlets,2010,Domestic,Oil,2010,1.524889314
Waltham Forest,2010,Domestic,Oil,2010,0.839981402
Wandsworth,2010,Domestic,Oil,2010,1.712269781
Westminster,2010,Domestic,Oil,2010,4.758817712
Unapportioned,2010,Domestic,Oil,2010,-
London,2010,Domestic,Oil,2010,59.17022838
Barking and Dagenham,2010,Domestic,Total,N/A,320.0042751
Barnet,2010,Domestic,Total,N/A,831.0935707
Bexley,2010,Domestic,Total,N/A,494.7371137
Brent,2010,Domestic,Total,N/A,582.5398986
Bromley,2010,Domestic,Total,N/A,768.7824795
Camden,2010,Domestic,Total,N/A,414.2795353
City of London,2010,Domestic,Total,N/A,21.21524163
Croydon,2010,Domestic,Total,N/A,780.3945289
Ealing,2010,Domestic,Total,N/A,646.7496054
Enfield,2010,Domestic,Total,N/A,631.0212493
Greenwich,2010,Domestic,Total,N/A,465.1906976
Hackney,2010,Domestic,Total,N/A,410.4616149
Hammersmith and Fulham,2010,Domestic,Total,N/A,360.0486505
Haringey,2010,Domestic,Total,N/A,497.3964552
Harrow,2010,Domestic,Total,N/A,510.2272181
Havering,2010,Domestic,Total,N/A,539.9794075
Hillingdon,2010,Domestic,Total,N/A,557.3572516
Hounslow,2010,Domestic,Total,N/A,473.303933
Islington,2010,Domestic,Total,N/A,383.9965814
Kensington and Chelsea,2010,Domestic,Total,N/A,408.8886481
Kingston,2010,Domestic,Total,N/A,349.1116796
Lambeth,2010,Domestic,Total,N/A,559.5256256
Lewisham,2010,Domestic,Total,N/A,528.8714593
Merton,2010,Domestic,Total,N/A,412.7037041
Newham,2010,Domestic,Total,N/A,451.9571796
Redbridge,2010,Domestic,Total,N/A,548.8743703
Richmond,2010,Domestic,Total,N/A,459.0437925
Southwark,2010,Domestic,Total,N/A,483.6092461
Sutton,2010,Domestic,Total,N/A,417.172194
Tower Hamlets,2010,Domestic,Total,N/A,375.7455239
Waltham Forest,2010,Domestic,Total,N/A,466.1269611
Wandsworth,2010,Domestic,Total,N/A,614.5617332
Westminster,2010,Domestic,Total,N/A,496.9324557
Unapportioned,2010,Domestic,Total,N/A,-
London,2010,Domestic,Total,N/A,16261.90388
Barking and Dagenham,2010,Industrial and Commercial,Electricity w/o rail,2010,222.1775638
Barnet,2010,Industrial and Commercial,Electricity w/o rail,2010,253.3829438
Bexley,2010,Industrial and Commercial,Electricity w/o rail,2010,194.0296359
Brent,2010,Industrial and Commercial,Electricity w/o rail,2010,266.0162088
Bromley,2010,Industrial and Commercial,Electricity w/o rail,2010,191.767109
Camden,2010,Industrial and Commercial,Electricity w/o rail,2010,704.2380585
City of London,2010,Industrial and Commercial,Electricity w/o rail,2010,1374.345398
Croydon,2010,Industrial and Commercial,Electricity w/o rail,2010,315.5878641
Ealing,2010,Industrial and Commercial,Electricity w/o rail,2010,419.4469514
Enfield,2010,Industrial and Commercial,Electricity w/o rail,2010,258.901975
Greenwich,2010,Industrial and Commercial,Electricity w/o rail,2010,199.7315834
Hackney,2010,Industrial and Commercial,Electricity w/o rail,2010,222.5289406
Hammersmith and Fulham,2010,Industrial and Commercial,Electricity w/o rail,2010,369.3441915
Haringey,2010,Industrial and Commercial,Electricity w/o rail,2010,182.4054044
Harrow,2010,Industrial and Commercial,Electricity w/o rail,2010,106.5825192
Havering,2010,Industrial and Commercial,Electricity w/o rail,2010,217.6887736
Hillingdon,2010,Industrial and Commercial,Electricity w/o rail,2010,574.9279869
Hounslow,2010,Industrial and Commercial,Electricity w/o rail,2010,504.5393106
Islington,2010,Industrial and Commercial,Electricity w/o rail,2010,484.5961471
Kensington and Chelsea,2010,Industrial and Commercial,Electricity w/o rail,2010,634.7404121
Kingston,2010,Industrial and Commercial,Electricity w/o rail,2010,150.2527646
Lambeth,2010,Industrial and Commercial,Electricity w/o rail,2010,303.5004623
Lewisham,2010,Industrial and Commercial,Electricity w/o rail,2010,144.7943764
Merton,2010,Industrial and Commercial,Electricity w/o rail,2010,222.3523621
Newham,2010,Industrial and Commercial,Electricity w/o rail,2010,453.1769865
Redbridge,2010,Industrial and Commercial,Electricity w/o rail,2010,127.5621002
Richmond,2010,Industrial and Commercial,Electricity w/o rail,2010,174.7637519
Southwark,2010,Industrial and Commercial,Electricity w/o rail,2010,593.8742586
Sutton,2010,Industrial and Commercial,Electricity w/o rail,2010,195.9401188
Tower Hamlets,2010,Industrial and Commercial,Electricity w/o rail,2010,1402.830505
Waltham Forest,2010,Industrial and Commercial,Electricity w/o rail,2010,186.8214897
Wandsworth,2010,Industrial and Commercial,Electricity w/o rail,2010,175.8015114
Westminster,2010,Industrial and Commercial,Electricity w/o rail,2010,1798.474398
Unapportioned,2010,Industrial and Commercial,Electricity w/o rail,2010,-
London,2010,Industrial and Commercial,Electricity w/o rail,2010,13627.12406
Barking and Dagenham,2010,Industrial and Commercial,Gas,2010,44.9767287
Barnet,2010,Industrial and Commercial,Gas,2010,119.8080646
Bexley,2010,Industrial and Commercial,Gas,2010,150.131376
Brent,2010,Industrial and Commercial,Gas,2010,105.2131771
Bromley,2010,Industrial and Commercial,Gas,2010,84.21665767
Camden,2010,Industrial and Commercial,Gas,2010,291.7871459
City of London,2010,Industrial and Commercial,Gas,2010,175.7737722
Croydon,2010,Industrial and Commercial,Gas,2010,100.2911986
Ealing,2010,Industrial and Commercial,Gas,2010,151.9313896
Enfield,2010,Industrial and Commercial,Gas,2010,115.0410266
Greenwich,2010,Industrial and Commercial,Gas,2010,220.5790748
Hackney,2010,Industrial and Commercial,Gas,2010,55.74078461
Hammersmith and Fulham,2010,Industrial and Commercial,Gas,2010,129.6915127
Haringey,2010,Industrial and Commercial,Gas,2010,68.24421674
Harrow,2010,Industrial and Commercial,Gas,2010,110.9126236
Havering,2010,Industrial and Commercial,Gas,2010,47.20752184
Hillingdon,2010,Industrial and Commercial,Gas,2010,275.0117567
Hounslow,2010,Industrial and Commercial,Gas,2010,137.0261022
Islington,2010,Industrial and Commercial,Gas,2010,125.1761378
Kensington and Chelsea,2010,Industrial and Commercial,Gas,2010,193.1207826
Kingston,2010,Industrial and Commercial,Gas,2010,56.70250777
Lambeth,2010,Industrial and Commercial,Gas,2010,161.7111717
Lewisham,2010,Industrial and Commercial,Gas,2010,55.4283858
Merton,2010,Industrial and Commercial,Gas,2010,71.32636561
Newham,2010,Industrial and Commercial,Gas,2010,267.7450911
Redbridge,2010,Industrial and Commercial,Gas,2010,53.45688067
Richmond,2010,Industrial and Commercial,Gas,2010,75.72439512
Southwark,2010,Industrial and Commercial,Gas,2010,204.4101171
Sutton,2010,Industrial and Commercial,Gas,2010,52.66953764
Tower Hamlets,2010,Industrial and Commercial,Gas,2010,142.9658447
Waltham Forest,2010,Industrial and Commercial,Gas,2010,67.63251296
Wandsworth,2010,Industrial and Commercial,Gas,2010,138.8290405
Westminster,2010,Industrial and Commercial,Gas,2010,572.2293079
Unapportioned,2010,Industrial and Commercial,Gas,2010,67.88765717
London,2010,Industrial and Commercial,Gas,2010,4690.599866
Barking and Dagenham,2010,Industrial and Commercial,Coal,2010,3.203446517
Barnet,2010,Industrial and Commercial,Coal,2010,0.78223694
Bexley,2010,Industrial and Commercial,Coal,2010,1.036209973
Brent,2010,Industrial and Commercial,Coal,2010,0
Bromley,2010,Industrial and Commercial,Coal,2010,0.15238382
Camden,2010,Industrial and Commercial,Coal,2010,0.006772614
City of London,2010,Industrial and Commercial,Coal,2010,0.020317843
Croydon,2010,Industrial and Commercial,Coal,2010,0.348789631
Ealing,2010,Industrial and Commercial,Coal,2010,0.409743159
Enfield,2010,Industrial and Commercial,Coal,2010,0.098202906
Greenwich,2010,Industrial and Commercial,Coal,2010,1.029437358
Hackney,2010,Industrial and Commercial,Coal,2010,0.138838591
Hammersmith and Fulham,2010,Industrial and Commercial,Coal,2010,0
Haringey,2010,Industrial and Commercial,Coal,2010,0.040635685
Harrow,2010,Industrial and Commercial,Coal,2010,0.155770127
Havering,2010,Industrial and Commercial,Coal,2010,1.689767243
Hillingdon,2010,Industrial and Commercial,Coal,2010,3.901025779
Hounslow,2010,Industrial and Commercial,Coal,2010,0
Islington,2010,Industrial and Commercial,Coal,2010,0.098202906
Kensington and Chelsea,2010,Industrial and Commercial,Coal,2010,0.060953528
Kingston,2010,Industrial and Commercial,Coal,2010,0.040635685
Lambeth,2010,Industrial and Commercial,Coal,2010,0
Lewisham,2010,Industrial and Commercial,Coal,2010,0
Merton,2010,Industrial and Commercial,Coal,2010,0.037249378
